DATE,FTSE100,Nikkei,SP500,SSE,USDINDEX
2013/7/2,-0.011819861,0.017619726,0.010150046,0.005656525,0.003240239
2013/7/3,0.030323195,-0.003067432,0.005237805,-0.006144805,0.000757088
2013/7/5,0.004412479,0.017938462,0.007203662,0.006463168,0.006197112
2013/7/8,0.009721754,-0.0141195,0.000181576,-0.024677269,-0.000720828
2013/7/9,-0.001247499,0.025440984,0.013463213,0.003660315,-0.000512788
2013/7/10,0.00589231,-0.003897669,0.00308173,0.021478686,-0.001973579
2013/7/11,0.000234575,0.003875537,0.001373935,0.031790539,-0.008590021
2013/7/12,0.006270699,0.002323761,-0.003715655,-0.016294679,0.000573551
2013/7/16,-0.00215555,0.00638167,0.007790548,0.012781023,-0.005117168
2013/7/17,0.009454989,0.001089877,0.001608756,-0.010119174,0.00028545
2013/7/18,-0.00055632,0.013150202,0.002030962,-0.01058236,0.001401479
2013/7/19,-0.001131476,-0.014871135,-0.001853653,-0.015312904,-0.002191745
2013/7/22,-0.00389332,0.004658788,-0.003818503,0.00606095,-0.002684505
2013/7/23,0.00347872,0.00818509,0.00255321,0.019322662,-0.000667424
2013/7/24,-0.004917267,-0.00320094,0.000827951,-0.005173653,0.001601283
2013/7/25,-0.005046232,-0.011493905,-0.003743034,-0.005995835,-0.000280817
2013/7/26,0.000832769,-0.030180423,0.000373747,-0.005121,-0.001251772
2013/7/29,0.001629767,-0.033744249,-0.000136419,-0.017328046,-3.43E-05
2013/7/30,0.00759713,0.015160714,0.012462588,0.006937321,0.002479581
2013/7/31,0.009157595,-0.01463451,0.001639114,0.001875058,0.001847376
2013/8/1,-0.005117069,0.024388585,-0.001480931,0.017534251,0.002420913
2013/8/2,-0.00426414,0.032342786,-0.005739473,0.000172947,-0.002329008
2013/8/5,-0.002325143,-0.014491179,-0.003813126,0.010325342,-0.000768631
2013/8/6,-0.014182017,0.009980824,0.003877921,0.004874293,-0.002003996
2013/8/7,0.00283214,-0.040827547,-0.003576348,-0.006681845,-0.000586328
2013/8/8,0.008192985,-0.015995737,-0.001153586,-0.000920374,-0.004480074
2013/8/9,-0.001375662,0.000707612,0.00277221,0.003583042,-9.48E-05
2013/8/12,0.005701518,-0.007058226,-0.005190063,0.023618596,0.000843036
2013/8/13,-0.003713274,0.02538403,-0.014384565,0.002316397,0.005989494
2013/8/14,-0.015927867,0.013121878,-0.003310067,-0.002861925,-0.001005042
2013/8/15,0.002564799,-0.021381144,-0.005917778,-0.008731288,0.001324859
2013/8/16,-0.00528472,-0.007505045,0.003813913,-0.00647082,-0.00086021
2013/8/19,-0.001899517,0.007882308,-0.00579637,0.008257112,0.002531436
2013/8/20,-0.00975029,-0.026645401,0.008582442,-0.006256136,-0.001162296
2013/8/21,0.008729137,0.002084226,0.003939242,0.000176559,0.005145291
2013/8/22,0.006991559,-0.004416675,-0.004047839,-0.00281971,0.002593512
2013/8/23,-0.007907632,0.02186004,-0.016001539,-0.004687036,-0.003546793
2013/8/27,-0.001694457,-0.008688805,0.004705354,0.022162717,0.004745689
2013/8/28,0.00820696,-0.015171709,-0.003179367,-0.001077272,0.000204443
2013/8/29,-0.010875141,0.009049187,0.004155575,-0.001940668,0.002402511
2013/8/30,0.014437848,-0.005277732,0.008084188,0.000550589,0.00120701
2013/9/3,-0.004845395,0.043093129,0.001209132,0.011716356,0.002143257
2013/9/4,0.008871898,0.005381638,5.44E-05,0.002120041,-0.004046835
2013/9/5,0.002276937,0.000778855,0.009943282,-0.00244138,0.003327305
2013/9/6,-0.002537364,-0.014611264,0.00731894,0.008240894,-0.006771815
2013/9/9,0.008121219,0.024544837,0.003047635,0.03332786,-0.002632679
2013/9/10,0.000673665,0.015238899,-0.003386142,0.01144503,-0.000669367
2013/9/11,8.39E-05,0.000118548,0.002711001,0.001466396,-0.00241728
2013/9/12,-0.000786288,-0.002623931,0.005677009,0.006375982,-0.001290968
2013/9/13,0.00591541,0.001208699,0.004208869,-0.008632171,0.000814924
2013/9/17,-0.009717701,-0.006477171,0.010259467,-0.002156032,-0.004055551
2013/9/18,0.010098823,0.013442978,-0.007243054,-0.020757469,-0.000690578
2013/9/19,-0.004380343,0.017821149,-0.004730759,0.00287431,0.000362506
2013/9/20,-0.005938224,-0.001610363,-0.002600522,0.013230905,-0.006928537
2013/9/24,-0.000892096,-0.000665619,0.000736141,-0.006102632,0.001684091
2013/9/25,0.002144374,-0.007636704,-0.004082122,-0.004092615,-1.72E-05
2013/9/26,-0.008094905,0.012141004,-0.00604748,-0.019615987,0.002606354
2013/9/27,-0.007775267,-0.002642145,0.007966725,0.001954671,-0.000375301
2013/9/30,-0.000341102,-0.020829878,-0.000666892,0.00675388,-0.000582049
2013/10/8,-0.019081844,-0.039594685,-0.000773638,0.01076373,-0.001775134
2013/10/9,0.014501208,0.010255509,0.006266595,0.00615429,0.003520265
2013/10/10,0.008778199,0.011112828,0.004066441,-0.009467033,-0.002420129
2013/10/15,0.012927027,0.017239422,0.013365329,0.019204876,-0.001009579
2013/10/16,0.000694917,0.001771068,0.006527406,-0.018226309,-0.00088759
2013/10/17,0.007034383,0.008217267,9.17E-05,-0.002068636,-0.007117275
2013/10/18,0.00476258,-0.001713304,0.005721116,0.002390532,-0.000279312
2013/10/21,0.006212534,0.009026195,-0.004735753,0.016033305,0.002723497
2013/10/22,-0.003168539,0.001338444,0.003252838,-0.008371862,-0.003186654
2013/10/23,0.00578037,-0.019712861,0.004385215,-0.012538479,0.001503933
2013/10/24,0.001214693,0.004175393,0.001328816,-0.008641903,0.000998474
2013/10/25,0.000667442,-0.027874091,0.005568661,-0.014598779,-0.000265801
2013/10/28,0.007244789,0.021616283,-0.004887849,0.000428336,0.000271224
2013/10/29,0.000439257,-0.004878467,-0.003846771,-0.002348204,0.001233685
2013/10/30,-0.006850458,0.012235973,0.002899215,0.014733989,4.98E-05
2013/10/31,0.000491959,-0.012099171,0.003564199,-0.008762743,0.004596944
2013/11/1,0.004277978,-0.008858963,-0.002809531,0.003704349,0.004563027
2013/11/5,-0.003246696,0.001674455,-0.009013968,0.003565516,0.000603114
2013/11/6,-0.006618342,0.007838202,0.013338209,-0.008207486,-0.00125493
2013/11/7,0.001670357,-0.007622392,0.00072267,-0.004781933,0.003281603
2013/11/12,-0.011758865,0.025003055,0.010515144,-0.001234879,0.003898165
2013/11/13,0.005435101,-0.001476173,0.004213147,-0.018426951,-0.002993866
2013/11/14,0.004089089,0.021007056,-0.003705053,0.005999944,-0.000557466
2013/11/15,0.004474691,0.019274052,-0.002045055,0.016675563,-0.001578854
2013/11/18,-0.003792913,-0.000106831,-0.003642236,0.028338587,-0.003252315
2013/11/19,-0.002529904,-0.002491858,0.008095706,-0.001865,0.000886872
2013/11/20,3.61E-05,-0.003342724,0.00494919,0.00613131,0.001986961
2013/11/21,-0.001052785,0.019021832,-0.001264141,-0.000383885,0.003358433
2013/11/22,0.003040937,0.001048555,0.000149793,-0.004265284,-0.001540246
2013/11/25,-0.008761767,0.015316664,0.002481998,-0.004683617,0.00143443
2013/11/26,0.001994507,-0.006673656,-0.000785998,-0.001392475,-0.000333554
2013/11/27,0.000752003,-0.004237734,-0.002722724,0.00821012,0.001748851
2013/11/29,-0.008926846,0.013644057,-0.003197956,0.008790518,-0.000612871
2013/12/2,-0.009582677,-0.000434258,-0.001304343,-0.005931898,0.002736861
2013/12/3,-0.003444951,0.006023942,-0.004349016,0.006906884,-0.000645676
2013/12/4,-0.001790089,-0.021935799,0.011175195,0.013003864,0.000794783
2013/12/5,0.008223772,-0.015069565,0.001815451,-0.00208898,-0.004313898
2013/12/6,0.001143167,0.008030277,-0.003184725,-0.004440105,-0.000973786
2013/12/9,-0.00553018,0.022640632,-0.011381397,0.000488029,-0.002787482
2013/12/11,-0.012037519,-0.008673195,-0.003879104,-0.015322736,-0.000646519
2013/12/12,-0.0008215,-0.011228684,0.006300152,-0.000621797,0.003699478
2013/12/13,0.012689059,0.003987007,-0.003105806,-0.003055762,-0.00077522
2013/12/16,-0.005535718,-0.016376857,0.016510906,-0.016164862,-0.001493242
2013/12/17,0.000907147,0.008262509,-0.000580097,-0.004537168,0.000905002
2013/12/18,0.01416588,0.020033433,0.004807155,-0.001299816,0.001271408
2013/12/19,0.003318042,0.017262473,0.005304029,-0.00958499,0.003377918
2013/12/20,0.010842689,0.000705977,0.002911504,-0.020414796,-0.000166438
2013/12/24,0.010761892,0.001190826,0.004397664,0.003883044,-0.000509088
2013/12/27,-0.002907448,0.018062603,0.003772586,0.003979804,0.000303136
2013/12/30,0.002643818,0.006921387,-0.008901413,-0.00177286,-0.002300363
2014/1/6,0.000941698,-0.023754374,0.003003166,-0.02501559,0.004528364
2014/1/7,-0.004996914,-0.005958408,0.000348249,0.000785743,0.001372704
2014/1/8,-0.004538027,0.019231668,0.00230403,-0.001455181,0.001894215
2014/1/9,0.007236763,-0.015069454,-0.012655966,-0.00821133,0.001184847
2014/1/10,0.00254944,0.001996044,0.010759876,-0.007089492,-0.00345557
2014/1/14,0.009237906,-0.031256262,0.003804861,0.006704776,0.000275482
2014/1/15,-0.000651296,0.024741325,-0.003902781,-0.001725361,0.003297754
2014/1/16,0.002035528,-0.003899764,0.002769912,0.000174462,0.002220328
2014/1/17,0.001087177,-0.000809375,0.0005747,-0.009309426,0.000358475
2014/1/21,-0.001523437,0.003901,-0.008929325,0.001676449,0.000997554
2014/1/22,-0.007800911,0.001581432,-0.021096421,0.021397551,0.001782339
2014/1/23,-0.016304582,-0.007936768,-0.004888222,-0.00467472,-6.75E-05
2014/1/24,-0.017115427,-0.019579593,0.006121875,0.005962093,0.000147604
2014/1/27,0.003302391,-0.02538712,-0.010261704,-0.010319871,0.000531195
2014/1/28,-0.004276936,-0.00170549,0.011204044,0.002560478,-0.00027294
2014/1/29,-0.000890686,0.026595499,-0.00648629,0.005577281,-0.000188678
2014/1/30,-0.004294196,-0.02480144,-0.023096605,-0.008244508,0.002813821
2014/2/7,0.012381538,-0.036967848,0.04372839,0.005598404,-0.004041622
2014/2/10,0.012230453,0.017541444,-0.000269299,0.020128657,-0.000282903
2014/2/12,-0.001986113,0.005536881,0.010590901,0.011386233,-0.001035179
2014/2/14,0.011433411,-0.033460876,-0.005388058,0.002788973,-0.00370372
2014/2/18,0.008972989,0.036374228,0.006013342,0.001519756,-0.000824561
2014/2/19,0.002392692,-0.005181407,-0.001920567,0.011023167,0.001979077
2014/2/20,0.003672996,-0.021725507,0.006167455,-0.001762055,0.002931711
2014/2/24,-0.001106203,0.026532226,-0.001326891,-0.029463129,-0.002675333
2014/2/25,-0.004601125,0.014314402,0.004935881,-0.020661412,0.000733811
2014/2/26,0.001635206,-0.005371297,0.002778824,0.00345238,0.00319052
2014/2/27,-8.45E-05,-0.003201933,-0.007405866,0.002983891,-0.001089487
2014/2/28,-0.014994115,-0.005512683,0.015152323,0.004360995,-0.003007521
2014/3/4,0.009948053,-0.008090675,0.001663581,0.007350675,0.002844841
2014/3/5,0.001926731,0.011894448,0.000537945,-0.008916855,-0.001997631
2014/3/6,-0.011231838,0.015791292,-0.000463354,0.003158005,-0.00511534
2014/3/7,-0.003465367,0.009163215,-0.005095097,-0.000811137,0.002840016
2014/3/10,-0.000587231,-0.010129033,0.000305124,-0.029010371,0.001271301
2014/3/11,-0.00971297,0.006852772,-0.011770092,0.001045963,0.000147277
2014/3/12,-0.010189548,-0.026201948,-0.002825766,-0.001732982,0.000795347
2014/3/13,-0.003957222,-0.000972071,0.009567718,0.010664774,-0.002914414
2014/3/14,0.006178464,-0.033514414,0.007193682,-0.007342972,0.000592264
2014/3/18,0.000727087,0.005818561,-0.000128191,0.010352183,0.000214317
2014/3/19,-0.004679135,0.003549936,-0.00293698,-0.001710945,0.001188521
2014/3/20,0.002248754,-0.016613561,-0.004876581,-0.014074208,0.006582789
2014/3/24,0.007250903,0.017496854,-0.002630666,0.035868075,-0.002524281
2014/3/25,6.17E-05,-0.003606378,-0.001901892,0.000499315,-0.001278799
2014/3/26,-0.002574065,0.003734888,0.004629489,-0.001762833,-0.001160888
2014/3/27,0.004129091,0.010015839,0.007892872,-0.008311891,-0.002083035
2014/3/28,-0.002603614,0.004989322,0.007014688,-0.002385333,0.000391098
2014/3/31,0.008185523,0.008928418,0.002849263,-0.004125635,-0.0013276
2014/4/1,0.000965997,-0.002419992,-0.001127085,0.006936927,-0.001261368
2014/4/2,-0.001486725,0.010379303,-0.012616543,0.005614636,0.001974165
2014/4/3,0.006955615,0.008365612,-0.010808312,-0.007451736,0.002135347
2014/4/4,-0.010918975,-0.000538256,0.003743538,0.007375491,-0.003103899
2014/4/8,0.001926107,-0.030799849,-0.010246928,0.018981465,-0.00597309
2014/4/9,0.000957042,-0.021254754,-0.00953206,0.003308242,0.000146267
2014/4/10,-0.012158092,3.00E-05,0.008183708,0.013710668,-0.001702074
2014/4/11,0.003356568,-0.024068272,0.006734579,-0.001762343,0.00135826
2014/4/14,-0.00642262,-0.003580145,0.010433868,0.00046788,0.001761598
2014/4/15,0.006484072,0.006209896,0.001362924,-0.014144813,0.001533934
2014/4/16,0.006220929,0.029625794,0.003768016,0.001673986,-2.55E-05
2014/4/17,0.008492565,-1.04E-05,0.004083789,-0.0029672,-0.000558988
2014/4/22,-0.001050919,0.006557224,-0.000500279,-0.012490924,0.001984325
2014/4/23,0.004225278,-0.008554061,-0.008129345,-0.002632221,0.000732088
2014/4/24,-0.002586872,0.010886562,0.003230812,-0.005018478,-0.000209265
2014/4/25,0.00216227,-0.009759881,0.00474946,-0.010022634,0.000350521
2014/4/28,0.010357409,0.001683383,0.00298755,-0.016352806,-0.000265535
2014/4/29,0.001492966,-0.009821919,-0.000143271,0.008377087,-0.001146858
2014/4/30,0.004245147,0.001110779,-0.001349355,0.002973829,-0.001488944
2014/5/7,0.004451711,-0.019103153,-0.001415055,-0.00806409,-0.004866475
2014/5/8,-0.003615813,0.009244241,0.009626256,0.002579171,-0.000698066
2014/5/9,0.005442122,0.002525059,0.000421669,-0.002055946,0.003131061
2014/5/12,0.003107349,-0.003532412,-0.00471209,0.020540103,-8.22E-05
2014/5/13,0.000787154,0.019312676,-0.009405904,-0.001044482,0.000232746
2014/5/14,-0.005481063,-0.001365234,0.003739962,-0.001375088,-0.00084049
2014/5/15,0.002178263,-0.007493759,0.003837414,-0.011262917,0.001171366
2014/5/16,-0.001643242,-0.014201439,-0.006519605,0.000755294,-0.00105812
2014/5/19,-0.006235791,-0.006415658,0.00808334,-0.010576835,-0.001126617
2014/5/20,0.002794664,0.004900681,0.002359444,0.001463153,0.001794079
2014/5/21,-7.08E-05,-0.002352996,0.004239393,0.008347055,0.000992359
2014/5/22,-0.000704546,0.020833772,0.00596995,-0.001812063,-0.000730835
2014/5/23,0.004272471,0.008637557,-0.001114693,0.006550524,0.00010459
2014/5/27,0.00091725,0.011983474,0.005352759,-1.98E-06,0.001467378
2014/5/28,0.002925183,0.002349618,0.00184198,0.007669012,0.000400595
2014/5/29,-0.003904159,0.000733802,0.000727562,-0.004709602,-0.001940545
2014/5/30,0.002858277,-0.003366291,-0.000379289,-0.000677941,0.000674287
2014/6/3,-0.006646765,0.027094059,0.008393959,-0.00044487,0.003120117
2014/6/4,-0.000754292,0.002239701,0.004617083,-0.006630893,0.000747169
2014/6/5,0.006541508,0.00075696,0.000938331,0.007892419,-0.001602369
2014/6/6,0.002444981,-0.000141255,-0.000246014,-0.005365988,-0.000704707
2014/6/9,-0.000209869,0.003096549,-0.003543311,0.000268885,0.00059403
2014/6/10,-0.005058109,-0.008579424,-0.007114139,0.010791114,0.00107432
2014/6/11,0.000619866,0.004968076,0.003129659,0.001176398,-0.000950874
2014/6/12,-0.009582934,-0.006387544,0.000836355,-0.001575542,-0.001692323
2014/6/13,-0.003429926,0.008267683,0.002170212,0.009219,0.0010792
2014/6/16,0.001794354,-0.010958725,0.007689243,0.007346163,-0.00056236
2014/6/17,0.001740452,0.002853947,0.001276663,-0.009288,0.00232939
2014/6/18,0.004349843,0.009293643,0.001728564,-0.005423772,-0.000322109
2014/6/19,0.002507477,0.016101714,-0.000132473,-0.015583585,-0.003200146
2014/6/20,-0.003617372,-0.000764573,-0.006456107,0.001451194,7.47E-05
2014/6/23,-0.001984732,0.001293046,0.004885558,-0.001139935,-0.001398179
2014/6/24,-0.007906511,0.000452746,-0.001179579,0.004714322,0.000866888
2014/6/25,0.000221862,-0.007155362,0.001909045,-0.004152841,-0.00132519
2014/6/26,0.003357698,0.002739478,-0.000372326,0.006483521,-0.000406131
2014/6/27,-0.002048052,-0.014044028,0.006655573,-0.001063506,-0.001592983
2014/6/30,0.00870744,0.004435304,0.000658596,0.005785752,-0.002063199
2014/7/1,0.0019742,0.010764928,0.00546455,0.001002365,-0.000742721
2014/7/2,0.007140069,0.002851793,-0.003931239,0.004397723,0.001193237
2014/7/3,0.000121926,-0.001411518,-0.007073762,0.00184883,0.000719332
2014/7/7,-0.018758476,0.002027511,0.004633516,-0.001601687,0.00070168
2014/7/8,-0.003033437,-0.004237355,-0.004139628,0.001985474,-0.000614881
2014/7/9,-0.006821969,-0.000768184,0.001469842,-0.012386806,-0.001017419
2014/7/10,0.002664794,-0.005647665,0.004831861,-0.000132462,0.000933835
2014/7/11,0.008330357,-0.003451538,-0.001933965,0.004219531,0.001092476
2014/7/14,-0.005304211,0.008718146,0.004192285,0.009570718,-7.49E-05
2014/7/15,0.011000191,0.006408201,-0.011904606,0.001794023,0.001812938
2014/7/16,-0.006855567,-0.001030748,0.010212609,-0.001489284,0.000208357
2014/7/17,0.001650266,-0.000587979,-0.002322947,-0.005668311,0.000635489
2014/7/18,-0.003116647,-0.010106014,0.005003611,0.001689488,2.24E-05
2014/7/22,0.010306382,0.008349167,0.002240938,0.007939997,-0.000322493
2014/7/23,0.003423537,-0.000959884,-0.004860946,0.001448281,-0.000379223
2014/7/24,-0.004394464,-0.002883723,0.000288113,0.012703732,0.000945119
2014/7/25,-0.000512547,0.011284263,-0.004538068,0.010186124,0.001555097
2014/7/28,0.002894671,0.00461676,6.09E-05,0.023852098,7.46E-06
2014/7/29,-0.005052544,0.00569357,-0.020201932,0.00240483,0.002280255
2014/7/30,-0.006417758,0.001801426,-0.002863216,-0.000893117,0.003216717
2014/7/31,-0.007595351,-0.001628615,0.007163315,0.009272253,0.001053003
2014/8/1,-0.000249837,-0.006271505,-0.009732679,-0.007412632,0.000304888
2014/8/4,0.0007428,-0.003136396,1.56E-05,0.017252064,-0.000291124
2014/8/5,-0.006955891,-0.010014137,-0.005572115,-0.001524095,0.002404788
2014/8/6,-0.005862523,-0.010532841,0.011465423,-0.00111776,-0.000698421
2014/8/7,-0.004558142,0.004776246,0.002755625,-0.013528123,0.000287458
2014/8/8,0.009918169,-0.030258143,-0.001637982,0.003083507,-0.000357221
2014/8/11,-6.02E-05,0.023549232,0.006684767,0.013681346,-0.001332778
2014/8/12,0.003650108,0.002032895,0.004336398,-0.001376028,0.000469848
2014/8/13,0.004285305,0.003444969,-6.14E-05,0.000576888,-0.00056088
2014/8/14,0.000569927,0.006612954,0.008495483,-0.007410112,-0.001242464
2014/8/15,0.007769665,0.00024611,0.004988191,0.009143718,-0.000601131
2014/8/18,0.005629488,0.000278044,0.002474748,0.005701586,-0.000447638
2014/8/19,-0.003521035,0.008266576,0.002945547,0.002615065,0.001947142
2014/8/20,0.003277529,0.000301587,-0.001994575,-0.002282508,0.001672762
2014/8/21,-0.000354448,0.008488919,0.004776354,-0.004363081,0.000837974
2014/8/22,0.006987313,-0.003020672,0.001050529,0.004631356,0.001353223
2014/8/26,0.001156458,-0.001157145,-0.001641345,-0.01515617,0.000637976
2014/8/27,-0.003645365,0.000875873,0.003314914,0.001068309,-0.001850725
2014/8/28,0.002046935,-0.004836966,-0.000544214,-0.00619575,8.87E-05
2014/8/29,0.000816105,-0.002284031,-0.000779444,0.009690422,0.000320981
2014/9/2,0.007047123,0.015695706,-0.0015356,0.021791301,0.003560828
2014/9/3,0.000638095,0.003806107,0.005023248,0.009915636,-0.002022816
2014/9/4,-0.003330795,-0.003322449,-0.003077846,0.007936132,0.004134978
2014/9/5,-0.002970623,-0.000478547,-0.006566522,0.008447528,-0.000458832
2014/9/9,-0.000680987,0.005122625,0.00452096,4.09E-05,0.00691575
2014/9/10,-0.004474917,0.002513158,-0.005980405,-0.003540355,-0.000177319
2014/9/11,0.001079316,0.007597993,-0.000710404,-0.002862205,0.000566268
2014/9/12,-0.000403992,0.002454045,0.007456507,0.008730726,0.00162923
2014/9/16,-0.0034321,-0.002307595,0.006174062,-0.015294662,-0.002360329
2014/9/17,0.005645923,-0.001437749,-0.000477384,0.004924871,0.000649776
2014/9/18,0.00272769,0.011196703,-0.008045602,0.003475446,0.002268297
2014/9/19,-0.009445978,0.015660059,-0.00579325,0.005822125,0.002216456
2014/9/22,-0.014506429,-0.007087636,0.007801977,-0.0171393,0.001253089
2014/9/24,-0.005462899,-0.002375423,-0.007761652,0.023184234,0.002018442
2014/9/25,0.001458037,0.012703266,-0.002550051,0.000651815,0.002493343
2014/9/26,-0.000419841,-0.008850463,-0.002789817,0.001114465,0.00318692
2014/9/29,-0.003599886,0.004964857,-0.013337106,0.004247407,0.00148335
2014/9/30,-0.009893406,-0.008442326,5.14E-06,0.002608949,0.001783682
2014/10/8,-0.019349958,-0.036362089,-0.02078835,0.00797357,-0.000324069
2014/10/9,-0.014388972,-0.007533495,-0.016605033,0.002756465,-0.003322634
2014/10/10,0.004135527,-0.011590961,0.00157762,-0.00622644,0.002500709
2014/10/14,-0.024584636,-0.024080227,-0.007988333,-0.006364573,-0.000206357
2014/10/15,-0.002535152,0.009130995,0.012801813,0.00599807,-0.000422086
2014/10/16,0.018292982,-0.022484563,0.009101116,-0.007260195,-0.000681259
2014/10/17,-0.006874013,-0.014066775,0.019385371,-0.006520233,0.000202474
2014/10/20,0.016656326,0.039050014,-0.007326101,0.006617408,-0.000197335
2014/10/21,0.004290921,-0.020521861,0.012228306,-0.007269898,-0.000396843
2014/10/22,0.003029582,0.026100722,0.00702869,-0.005616566,0.00215914
2014/10/23,-0.004749101,-0.003745518,-0.001502697,-0.010427902,0.001493876
2014/10/24,-0.003964265,0.0100347,0.011868365,-5.99E-05,-0.001307148
2014/10/27,0.006064915,0.006328505,-0.001386316,-0.005157315,0.000667628
2014/10/28,0.008043624,-0.003828923,0.006210797,0.020498092,-0.003337461
2014/10/29,0.001497823,0.014506232,0.011663115,0.014926905,-0.002088234
2014/10/30,0.012747277,0.00668269,-0.000118929,0.007575812,0.00453953
2014/10/31,-0.008975159,0.047125239,-0.002833853,0.012097639,0.006753562
2014/11/4,0.007855288,0.026970491,0.009452715,0.004353446,0.004486638
2014/11/5,0.001834689,0.004429006,0.000349525,-0.004263367,0.002544519
2014/11/6,0.00245361,-0.008588294,0.003115327,0.002233949,0.003272704
2014/11/7,0.006678605,0.005220857,0.000696452,-0.002750527,-0.001099137
2014/11/10,0.002439797,-0.005932808,-0.000701363,0.022091444,-0.000941636
2014/11/12,0.001214174,0.024518659,0.000769946,0.008492431,-0.000412497
2014/11/13,0.002847925,0.011317796,0.000735089,-0.003054024,0.002170779
2014/11/14,0.00264128,0.00562105,0.00512085,-0.003014534,-0.000129165
2014/11/17,0.005553398,-0.030005723,-0.001502287,-0.001640974,0.001280824
2014/11/18,-0.001869814,0.021579092,0.001965164,-0.007132532,-0.002019809
2014/11/19,-0.002646573,-0.003194115,0.005223213,-0.002592161,0.002258648
2014/11/20,0.010702105,0.000700174,0.00285993,0.00059136,0.000130984
2014/11/21,-0.003111524,0.003269077,-0.001150692,0.013966235,0.000342493
2014/11/25,-9.13E-05,0.002882739,0.000256388,0.031848583,-5.74E-05
2014/11/26,-0.000855092,-0.001381905,-0.00685279,0.014418869,-0.000951266
2014/11/28,-0.010022378,0.00437785,0.006364167,0.029516078,0.008858809
2014/12/1,0.012796473,0.007432285,0.003757674,-0.000812488,-0.001755284
2014/12/2,-0.003785044,0.00414833,-0.001162572,0.03033886,0.005503562
2014/12/3,-0.005562154,0.003233643,0.001663831,0.005924258,0.001212835
2014/12/4,0.009458121,0.009367791,-0.007283022,0.042479588,-0.001756551
2014/12/5,-0.010540396,0.00185649,-0.000237852,0.013159294,0.007005787
2014/12/8,-0.021616062,0.000847355,-0.016486121,0.027766444,0.002084897
2014/12/9,-0.004517585,-0.006839921,0.004525434,-0.054968032,-0.004951553
2014/12/10,-0.005916032,-0.022756971,-0.016346466,0.027914537,0.002097805
2014/12/11,-0.025242129,-0.008951878,-0.006362786,-0.005159382,0.004184425
2014/12/12,-0.018891242,0.006594483,-0.00852526,0.004239554,-0.000703094
2014/12/15,0.023831001,-0.015792144,0.020148074,0.005176133,0.002959909
2014/12/16,0.0007338,-0.02032756,0.023731374,0.022795251,-0.001456697
2014/12/17,0.020234582,0.003836792,0.004559638,0.012988824,0.000262953
2014/12/18,0.012184267,0.022940931,0.003803223,-0.001143745,0.001971421
2014/12/19,0.00479702,0.023620534,0.001744839,0.016566705,0.002896948
2014/12/22,0.003254111,0.000779443,-0.000139306,0.006045239,-0.000530283
2014/12/24,0.0053411,0.012346943,0.004165513,-0.05080229,0.003021103
2014/12/29,-0.013127219,-0.006991394,-0.015264977,0.063691451,0.000722107
2014/12/30,0.002910911,-0.01586534,-0.000340021,-0.000695052,-0.002688801
2015/1/5,-0.03086583,-0.002413037,-0.015817732,0.056704764,0.013578109
2015/1/6,0.008339398,-0.03065229,0.017730169,0.000276636,-0.001972043
2015/1/7,0.023116031,0.000126783,-0.008439322,0.006693473,0.00326496
2015/1/8,-0.010529338,0.016549536,-0.008126617,-0.024147895,-0.003399537
2015/1/9,4.23E-05,0.001782687,-0.002581886,-0.00244539,-0.001536819
2015/1/13,-0.017527815,-0.006417879,-0.015120932,-0.01537012,0.001440958
2015/1/14,0.017121129,-0.017221109,0.013334893,-0.003984067,-0.001741621
2015/1/15,0.007892281,0.018448623,0.001548752,0.03477098,-7.08E-05
2015/1/16,0.0053687,-0.014396391,0.004720465,0.011929334,0.00131943
2015/1/20,0.021409509,0.029340922,0.015154313,-0.062144322,0.002944738
2015/1/21,0.010142895,-0.004954024,-0.005506656,0.046357966,0.002532457
2015/1/22,0.005312033,0.002804958,0.002565168,0.005919634,0.001360535
2015/1/23,0.002859318,0.010489559,-0.013478288,0.002515247,0.004229599
2015/1/26,-0.005970815,-0.002471707,-0.013587503,0.009329903,0.001093613
2015/1/27,0.002101597,0.017015638,0.009489517,-0.008973127,-0.003040559
2015/1/28,-0.002248841,0.001542553,-0.013077099,-0.014183769,0.00296303
2015/1/29,-0.009026696,-0.010706279,0.01287917,-0.013225778,0.007652972
2015/1/30,0.004899554,0.003864446,0.014336238,-0.016049954,0.0029602
2015/2/2,0.013072037,-0.006604824,-0.004164706,-0.025894285,-0.003630092
2015/2/3,-0.001715127,-0.012735322,0.010238811,0.024193325,-0.005715619
2015/2/4,0.000861157,0.019586212,-0.003424028,-0.009650756,0.001707812
2015/2/5,-0.001820565,-0.009898004,-0.00425624,-0.011914898,-0.002804909
2015/2/6,-0.002380439,0.008185997,0.01061898,-0.019517603,0.006076743
2015/2/9,-0.00117419,0.003587612,-2.90E-05,0.006228166,-0.001327832
2015/2/10,-0.001604978,-0.003350811,0.009598295,0.014902024,0.002860974
2015/2/12,0.00808518,0.018356899,0.005662759,0.010078613,-0.003340188
2015/2/13,-0.002399158,-0.003697726,-0.000314359,0.009537388,-0.000890442
2015/2/25,0.013426065,0.036818755,0.002292989,0.007777872,0.00195431
2015/2/26,-0.000442993,0.01073516,0.006106238,0.021301164,0.004292531
2015/2/27,-0.000866591,0.000646577,-0.004548873,0.003614682,0.000909522
2015/3/2,-0.007449604,0.001538421,-0.004398161,0.007818166,0.002052855
